RentalID,MemberID,MemberName,MemberLastDateSubscribed,EmployeeID,EmployeeName,EmployeeEmployedDate,EmployeeSalary,BookID,BookName,BookAuthor,BookGenre,ReleaseDate,RentalPricePerDay,RentalStartDate,RentalEndDate,TotalPrice
501,25,Michael Oliver,2024-05-01,5,Jeremy Porter,2023-10-30,52657.42,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2024-01-07,2024-01-22,16.499999999999996
502,15,Deanna Watson,2024-05-04,5,Jeremy Porter,2023-10-30,52657.42,63,A Game of Thrones,George R.R. Martin,Fantasy,1996,1.2999999999999998,2023-09-22,2023-09-28,7.799999999999999
503,11,Jeffrey Bryant,2024-05-04,4,Elizabeth Turner,2022-04-02,53045.0,75,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Children's Book,1997,1.1999999999999997,2023-02-09,2023-02-18,10.799999999999997
504,8,Zachary Gomez,2024-05-07,2,Brittany Reynolds,2023-06-08,48692.28,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2024-01-07,2024-01-11,4.799999999999999
505,19,Karen Jackson,2024-04-27,5,Jeremy Porter,2023-10-30,52657.42,53,Atomic Habits,James Clear,Self Help,2018,2.3999999999999995,2023-02-20,2023-03-05,31.199999999999992
506,12,Brandon Fisher,2024-04-25,4,Elizabeth Turner,2022-04-02,53045.0,43,"Guns, Germs, and Steel",Jared Diamond,History,1997,0.7999999999999999,2024-01-17,2024-01-20,2.4
507,8,Zachary Gomez,2024-05-07,2,Brittany Reynolds,2023-06-08,48692.28,41,Sapiens: A Brief History of Humankind,Yuval Noah Harari,History,2011,0.8999999999999999,2024-03-24,2024-04-14,18.9
508,6,Cynthia Diaz,2024-05-11,4,Elizabeth Turner,2022-04-02,53045.0,30,Simon vs. the Homo Sapiens Agenda,Becky Albertalli,Young Adult,2015,0.8999999999999999,2023-02-11,2023-02-16,4.5
509,1,Jeffrey Ryan,2024-05-10,4,Elizabeth Turner,2022-04-02,53045.0,12,Dracula,Bram Stoker,Horror,1897,2.6999999999999993,2023-04-26,2023-05-22,70.19999999999999
510,20,Jennifer Garcia,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,47,1776,David McCullough,History,2005,0.9999999999999999,2024-03-13,2024-03-23,9.999999999999998
511,24,Shane Logan,2024-05-06,3,Sara Little,2023-03-28,45160.89,55,You Are a Badass,Jen Sincero,Self Help,2013,1.0999999999999999,2023-03-08,2023-03-16,8.799999999999999
512,8,Zachary Gomez,2024-05-07,4,Elizabeth Turner,2022-04-02,53045.0,72,Charlotte's Web,E.B. White,Children's Book,1952,0.8999999999999999,2023-04-03,2023-04-21,16.2
513,2,John Hernandez,2024-05-03,2,Brittany Reynolds,2023-06-08,48692.28,51,The 7 Habits of Highly Effective People,Stephen R. Covey,Self Help,1989,2.6999999999999993,2023-11-20,2023-12-10,53.999999999999986
514,4,Shaun Day,2024-05-22,4,Elizabeth Turner,2022-04-02,53045.0,37,Ready Player One,Ernest Cline,Sci-Fi,2011,0.9999999999999999,2024-04-08,2024-05-04,25.999999999999996
515,28,Eric Miles,2024-05-01,1,Sharon Rose,2023-06-11,58433.94,15,It,Stephen King,Horror,1986,0.8999999999999999,2024-04-25,2024-05-03,7.199999999999999
516,7,Katherine Marshall,2024-05-19,5,Jeremy Porter,2023-10-30,52657.42,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2024-02-10,2024-02-23,14.299999999999999
517,1,Jeffrey Ryan,2024-05-10,2,Brittany Reynolds,2023-06-08,48692.28,70,The Priory of the Orange Tree,Samantha Shannon,Fantasy,2019,2.8999999999999995,2023-12-16,2024-01-15,86.99999999999999
518,22,Rebecca Ramos,2024-04-29,3,Sara Little,2023-03-28,45160.89,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-12-10,2023-12-20,10.999999999999998
519,21,Martin Miles,2024-04-27,6,James Newman,2023-05-27,39638.24,38,Foundation,Isaac Asimov,Sci-Fi,1951,0.8999999999999999,2024-04-02,2024-04-16,12.599999999999998
520,27,Stephanie Sheppard,2024-05-05,1,Sharon Rose,2023-06-11,58433.94,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2023-08-26,2023-09-14,22.799999999999994
521,19,Karen Jackson,2024-04-27,6,James Newman,2023-05-27,39638.24,55,You Are a Badass,Jen Sincero,Self Help,2013,1.0999999999999999,2024-04-27,2024-04-29,2.1999999999999997
522,13,Isabella Jordan,2024-05-14,5,Jeremy Porter,2023-10-30,52657.42,25,The Perks of Being a Wallflower,Stephen Chbosky,Young Adult,1999,1.0999999999999999,2024-04-18,2024-05-12,26.4
523,22,Rebecca Ramos,2024-04-29,4,Elizabeth Turner,2022-04-02,53045.0,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2023-03-19,2023-04-13,27.499999999999996
524,10,Charles Nelson,2024-05-08,6,James Newman,2023-05-27,39638.24,44,The Wright Brothers,David McCullough,History,2015,2.0999999999999996,2023-06-11,2023-07-02,44.099999999999994
525,11,Jeffrey Bryant,2024-05-04,4,Elizabeth Turner,2022-04-02,53045.0,5,The Hating Game,Sally Thorne,Romance,2016,0.8999999999999999,2023-06-13,2023-06-22,8.1
526,7,Katherine Marshall,2024-05-19,4,Elizabeth Turner,2022-04-02,53045.0,42,The Diary of a Young Girl,Anne Frank,History,1947,1.0999999999999999,2023-03-05,2023-03-11,6.6
527,24,Shane Logan,2024-05-06,3,Sara Little,2023-03-28,45160.89,33,Ender's Game,Orson Scott Card,Sci-Fi,1985,0.8999999999999999,2023-07-06,2023-07-12,5.3999999999999995
528,11,Jeffrey Bryant,2024-05-04,3,Sara Little,2023-03-28,45160.89,3,The Notebook,Nicholas Sparks,Romance,1996,1.1999999999999997,2024-03-04,2024-03-07,3.599999999999999
529,11,Jeffrey Bryant,2024-05-04,6,James Newman,2023-05-27,39638.24,23,The Fault in Our Stars,John Green,Young Adult,2012,0.9999999999999999,2023-05-02,2023-05-03,0.9999999999999999
530,15,Deanna Watson,2024-05-04,6,James Newman,2023-05-27,39638.24,45,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,History,2005,0.9999999999999999,2023-11-14,2023-11-29,14.999999999999998
531,3,Robert Kennedy,2024-05-10,2,Brittany Reynolds,2023-06-08,48692.28,26,Twilight,Stephenie Meyer,Young Adult,2005,1.1999999999999997,2024-04-06,2024-04-22,19.199999999999996
532,12,Brandon Fisher,2024-04-25,5,Jeremy Porter,2023-10-30,52657.42,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2023-08-15,2023-08-17,1.7999999999999998
533,16,Christopher Sanford,2024-04-29,2,Brittany Reynolds,2023-06-08,48692.28,60,The Four Agreements,Don Miguel Ruiz,Self Help,1997,0.9999999999999999,2023-06-29,2023-07-09,9.999999999999998
534,20,Jennifer Garcia,2024-05-04,3,Sara Little,2023-03-28,45160.89,67,Mistborn: The Final Empire,Brandon Sanderson,Fantasy,2006,0.8999999999999999,2023-08-08,2023-08-31,20.7
535,23,Logan Rodriguez,2024-05-23,6,James Newman,2023-05-27,39638.24,8,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Romance,2017,1.6999999999999997,2023-12-19,2023-12-22,5.1
536,20,Jennifer Garcia,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,1,Pride and Prejudice,Jane Austen,Romance,1813,0.9999999999999999,2023-07-01,2023-07-31,29.999999999999996
537,7,Katherine Marshall,2024-05-19,3,Sara Little,2023-03-28,45160.89,8,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Romance,2017,1.6999999999999997,2023-07-25,2023-08-20,44.199999999999996
538,26,William Daniel,2024-05-05,1,Sharon Rose,2023-06-11,58433.94,60,The Four Agreements,Don Miguel Ruiz,Self Help,1997,0.9999999999999999,2024-04-30,2024-05-19,18.999999999999996
539,27,Stephanie Sheppard,2024-05-05,4,Elizabeth Turner,2022-04-02,53045.0,41,Sapiens: A Brief History of Humankind,Yuval Noah Harari,History,2011,0.8999999999999999,2023-06-03,2023-06-17,12.599999999999998
540,23,Logan Rodriguez,2024-05-23,2,Brittany Reynolds,2023-06-08,48692.28,71,Where the Wild Things Are,Maurice Sendak,Children's Book,1963,1.1999999999999997,2023-03-31,2023-04-18,21.599999999999994
541,1,Jeffrey Ryan,2024-05-10,5,Jeremy Porter,2023-10-30,52657.42,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2023-06-24,2023-07-15,23.099999999999998
542,21,Martin Miles,2024-04-27,5,Jeremy Porter,2023-10-30,52657.42,33,Ender's Game,Orson Scott Card,Sci-Fi,1985,0.8999999999999999,2023-04-26,2023-05-26,26.999999999999996
543,3,Robert Kennedy,2024-05-10,6,James Newman,2023-05-27,39638.24,53,Atomic Habits,James Clear,Self Help,2018,2.3999999999999995,2023-07-26,2023-08-22,64.79999999999998
544,17,Rodney Patton,2024-05-12,1,Sharon Rose,2023-06-11,58433.94,37,Ready Player One,Ernest Cline,Sci-Fi,2011,0.9999999999999999,2023-04-21,2023-04-24,2.9999999999999996
545,22,Rebecca Ramos,2024-04-29,6,James Newman,2023-05-27,39638.24,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2023-02-16,2023-02-22,6.6
546,19,Karen Jackson,2024-04-27,3,Sara Little,2023-03-28,45160.89,70,The Priory of the Orange Tree,Samantha Shannon,Fantasy,2019,2.8999999999999995,2023-08-27,2023-09-16,57.999999999999986
547,4,Shaun Day,2024-05-22,3,Sara Little,2023-03-28,45160.89,50,Genghis Khan and the Making of the Modern World,Jack Weatherford,History,2004,0.8999999999999999,2024-03-18,2024-04-17,26.999999999999996
548,14,Sean Friedman,2024-05-01,6,James Newman,2023-05-27,39638.24,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-08-13,2023-08-28,14.999999999999998
549,22,Rebecca Ramos,2024-04-29,1,Sharon Rose,2023-06-11,58433.94,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2023-04-07,2023-04-22,19.499999999999996
550,27,Stephanie Sheppard,2024-05-05,6,James Newman,2023-05-27,39638.24,43,"Guns, Germs, and Steel",Jared Diamond,History,1997,0.7999999999999999,2023-08-25,2023-09-17,18.4
551,20,Jennifer Garcia,2024-05-04,4,Elizabeth Turner,2022-04-02,53045.0,59,Awaken the Giant Within,Tony Robbins,Self Help,1991,0.8999999999999999,2023-11-09,2023-11-18,8.1
552,11,Jeffrey Bryant,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,28,Six of Crows,Leigh Bardugo,Young Adult,2015,1.0999999999999999,2024-01-24,2024-02-11,19.799999999999997
553,29,Sara Mccoy,2024-05-14,4,Elizabeth Turner,2022-04-02,53045.0,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2024-01-19,2024-02-03,14.999999999999998
554,17,Rodney Patton,2024-05-12,5,Jeremy Porter,2023-10-30,52657.42,71,Where the Wild Things Are,Maurice Sendak,Children's Book,1963,1.1999999999999997,2023-03-04,2023-03-24,23.999999999999993
555,13,Isabella Jordan,2024-05-14,1,Sharon Rose,2023-06-11,58433.94,2,Outlander,Diana Gabaldon,Romance,1991,2.4999999999999996,2023-01-31,2023-03-01,72.49999999999999
556,2,John Hernandez,2024-05-03,4,Elizabeth Turner,2022-04-02,53045.0,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-12-02,2023-12-26,26.4
557,20,Jennifer Garcia,2024-05-04,5,Jeremy Porter,2023-10-30,52657.42,41,Sapiens: A Brief History of Humankind,Yuval Noah Harari,History,2011,0.8999999999999999,2023-09-08,2023-09-28,18.0
558,16,Christopher Sanford,2024-04-29,4,Elizabeth Turner,2022-04-02,53045.0,3,The Notebook,Nicholas Sparks,Romance,1996,1.1999999999999997,2023-07-14,2023-07-15,1.1999999999999997
559,13,Isabella Jordan,2024-05-14,2,Brittany Reynolds,2023-06-08,48692.28,46,The Silk Roads: A New History of the World,Peter Frankopan,History,2015,1.1999999999999997,2023-03-12,2023-03-20,9.599999999999998
560,19,Karen Jackson,2024-04-27,1,Sharon Rose,2023-06-11,58433.94,12,Dracula,Bram Stoker,Horror,1897,2.6999999999999993,2024-03-22,2024-04-10,51.29999999999998
561,23,Logan Rodriguez,2024-05-23,4,Elizabeth Turner,2022-04-02,53045.0,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2023-01-17,2023-02-11,29.999999999999993
562,17,Rodney Patton,2024-05-12,2,Brittany Reynolds,2023-06-08,48692.28,28,Six of Crows,Leigh Bardugo,Young Adult,2015,1.0999999999999999,2023-07-29,2023-08-17,20.9
563,22,Rebecca Ramos,2024-04-29,3,Sara Little,2023-03-28,45160.89,65,The Way of Kings,Brandon Sanderson,Fantasy,2010,0.9999999999999999,2023-02-01,2023-02-26,24.999999999999996
564,23,Logan Rodriguez,2024-05-23,4,Elizabeth Turner,2022-04-02,53045.0,60,The Four Agreements,Don Miguel Ruiz,Self Help,1997,0.9999999999999999,2023-05-17,2023-06-02,15.999999999999998
565,5,Rachel Potter,2024-05-13,3,Sara Little,2023-03-28,45160.89,39,Hyperion,Dan Simmons,Sci-Fi,1989,1.1999999999999997,2024-02-08,2024-02-29,25.199999999999996
566,9,Miss Amanda Garcia,2024-04-28,1,Sharon Rose,2023-06-11,58433.94,28,Six of Crows,Leigh Bardugo,Young Adult,2015,1.0999999999999999,2023-12-10,2024-01-09,32.99999999999999
567,8,Zachary Gomez,2024-05-07,2,Brittany Reynolds,2023-06-08,48692.28,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-08-05,2023-08-11,5.999999999999999
568,8,Zachary Gomez,2024-05-07,5,Jeremy Porter,2023-10-30,52657.42,53,Atomic Habits,James Clear,Self Help,2018,2.3999999999999995,2024-03-30,2024-04-13,33.599999999999994
569,22,Rebecca Ramos,2024-04-29,5,Jeremy Porter,2023-10-30,52657.42,33,Ender's Game,Orson Scott Card,Sci-Fi,1985,0.8999999999999999,2024-05-08,2024-06-04,24.299999999999997
570,15,Deanna Watson,2024-05-04,6,James Newman,2023-05-27,39638.24,64,The Name of the Wind,Patrick Rothfuss,Fantasy,2007,0.9999999999999999,2024-01-17,2024-01-20,2.9999999999999996
571,25,Michael Oliver,2024-05-01,3,Sara Little,2023-03-28,45160.89,14,The Haunting of Hill House,Shirley Jackson,Horror,1959,0.8999999999999999,2024-01-01,2024-01-13,10.799999999999999
572,13,Isabella Jordan,2024-05-14,2,Brittany Reynolds,2023-06-08,48692.28,12,Dracula,Bram Stoker,Horror,1897,2.6999999999999993,2023-11-14,2023-11-25,29.699999999999992
573,26,William Daniel,2024-05-05,5,Jeremy Porter,2023-10-30,52657.42,67,Mistborn: The Final Empire,Brandon Sanderson,Fantasy,2006,0.8999999999999999,2023-09-07,2023-09-29,19.799999999999997
574,8,Zachary Gomez,2024-05-07,1,Sharon Rose,2023-06-11,58433.94,44,The Wright Brothers,David McCullough,History,2015,2.0999999999999996,2023-03-23,2023-04-20,58.79999999999999
575,25,Michael Oliver,2024-05-01,6,James Newman,2023-05-27,39638.24,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-05-05,2023-05-16,12.099999999999998
576,17,Rodney Patton,2024-05-12,4,Elizabeth Turner,2022-04-02,53045.0,1,Pride and Prejudice,Jane Austen,Romance,1813,0.9999999999999999,2023-11-16,2023-12-09,22.999999999999996
577,8,Zachary Gomez,2024-05-07,5,Jeremy Porter,2023-10-30,52657.42,71,Where the Wild Things Are,Maurice Sendak,Children's Book,1963,1.1999999999999997,2024-01-20,2024-01-30,11.999999999999996
578,3,Robert Kennedy,2024-05-10,3,Sara Little,2023-03-28,45160.89,18,House of Leaves,Mark Z. Danielewski,Horror,2000,1.0999999999999999,2023-11-08,2023-12-05,29.699999999999996
579,15,Deanna Watson,2024-05-04,3,Sara Little,2023-03-28,45160.89,9,The Kiss Quotient,Helen Hoang,Romance,2018,1.0999999999999999,2024-03-03,2024-03-05,2.1999999999999997
580,4,Shaun Day,2024-05-22,3,Sara Little,2023-03-28,45160.89,35,Snow Crash,Neal Stephenson,Sci-Fi,1992,2.6999999999999993,2023-12-20,2023-12-23,8.099999999999998
581,15,Deanna Watson,2024-05-04,2,Brittany Reynolds,2023-06-08,48692.28,11,The Shining,Stephen King,Horror,1977,0.7,2023-09-02,2023-09-11,6.3
582,20,Jennifer Garcia,2024-05-04,5,Jeremy Porter,2023-10-30,52657.42,34,The Left Hand of Darkness,Ursula K. Le Guin,Sci-Fi,1969,2.4999999999999996,2023-09-09,2023-09-13,9.999999999999998
583,13,Isabella Jordan,2024-05-14,1,Sharon Rose,2023-06-11,58433.94,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2023-11-10,2023-12-08,36.39999999999999
584,29,Sara Mccoy,2024-05-14,1,Sharon Rose,2023-06-11,58433.94,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2024-02-04,2024-03-02,29.699999999999996
585,16,Christopher Sanford,2024-04-29,3,Sara Little,2023-03-28,45160.89,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-01-01,2023-01-23,21.999999999999996
586,1,Jeffrey Ryan,2024-05-10,4,Elizabeth Turner,2022-04-02,53045.0,77,Matilda,Roald Dahl,Children's Book,1988,1.1999999999999997,2024-02-26,2024-03-12,17.999999999999996
587,1,Jeffrey Ryan,2024-05-10,5,Jeremy Porter,2023-10-30,52657.42,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2023-11-17,2023-11-19,2.3999999999999995
588,24,Shane Logan,2024-05-06,6,James Newman,2023-05-27,39638.24,51,The 7 Habits of Highly Effective People,Stephen R. Covey,Self Help,1989,2.6999999999999993,2023-05-26,2023-06-12,45.89999999999999
589,15,Deanna Watson,2024-05-04,5,Jeremy Porter,2023-10-30,52657.42,73,Goodnight Moon,Margaret Wise Brown,Children's Book,1947,0.5,2023-10-09,2023-10-29,10.0
590,18,Deborah Smith,2024-04-29,1,Sharon Rose,2023-06-11,58433.94,75,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Children's Book,1997,1.1999999999999997,2024-01-23,2024-02-13,25.199999999999996
591,21,Martin Miles,2024-04-27,6,James Newman,2023-05-27,39638.24,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2023-12-10,2024-01-04,32.49999999999999
592,17,Rodney Patton,2024-05-12,2,Brittany Reynolds,2023-06-08,48692.28,63,A Game of Thrones,George R.R. Martin,Fantasy,1996,1.2999999999999998,2023-02-10,2023-02-17,9.099999999999998
593,30,Robert Harris,2024-05-21,2,Brittany Reynolds,2023-06-08,48692.28,45,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,History,2005,0.9999999999999999,2023-07-27,2023-08-14,17.999999999999996
594,24,Shane Logan,2024-05-06,3,Sara Little,2023-03-28,45160.89,68,The Once and Future King,T.H. White,Fantasy,1958,1.1999999999999997,2023-04-12,2023-05-12,35.99999999999999
595,7,Katherine Marshall,2024-05-19,2,Brittany Reynolds,2023-06-08,48692.28,8,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Romance,2017,1.6999999999999997,2023-08-12,2023-08-27,25.499999999999996
596,27,Stephanie Sheppard,2024-05-05,4,Elizabeth Turner,2022-04-02,53045.0,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2024-01-12,2024-01-16,3.5999999999999996
597,14,Sean Friedman,2024-05-01,5,Jeremy Porter,2023-10-30,52657.42,59,Awaken the Giant Within,Tony Robbins,Self Help,1991,0.8999999999999999,2023-01-23,2023-02-13,18.9
598,17,Rodney Patton,2024-05-12,1,Sharon Rose,2023-06-11,58433.94,16,The Exorcist,William Peter Blatty,Horror,1971,0.8999999999999999,2024-04-17,2024-05-13,23.4
599,22,Rebecca Ramos,2024-04-29,3,Sara Little,2023-03-28,45160.89,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2023-07-05,2023-07-28,29.899999999999995
600,19,Karen Jackson,2024-04-27,5,Jeremy Porter,2023-10-30,52657.42,16,The Exorcist,William Peter Blatty,Horror,1971,0.8999999999999999,2023-05-04,2023-05-14,9.0
601,3,Robert Kennedy,2024-05-10,2,Brittany Reynolds,2023-06-08,48692.28,2,Outlander,Diana Gabaldon,Romance,1991,2.4999999999999996,2024-03-03,2024-03-04,2.4999999999999996
602,23,Logan Rodriguez,2024-05-23,5,Jeremy Porter,2023-10-30,52657.42,61,The Hobbit,J.R.R. Tolkien,Fantasy,1937,0.9999999999999999,2024-03-04,2024-03-18,13.999999999999998
603,12,Brandon Fisher,2024-04-25,2,Brittany Reynolds,2023-06-08,48692.28,19,World War Z,Max Brooks,Horror,2006,1.0999999999999999,2023-03-14,2023-03-22,8.799999999999999
604,20,Jennifer Garcia,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,20,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,Horror,2020,0.9999999999999999,2023-03-30,2023-04-14,14.999999999999998
605,4,Shaun Day,2024-05-22,3,Sara Little,2023-03-28,45160.89,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-04-02,2023-04-23,23.099999999999998
606,23,Logan Rodriguez,2024-05-23,4,Elizabeth Turner,2022-04-02,53045.0,57,The Subtle Art of Not Giving a F*ck,Mark Manson,Self Help,2016,0.8999999999999999,2023-04-30,2023-05-16,14.399999999999999
607,22,Rebecca Ramos,2024-04-29,6,James Newman,2023-05-27,39638.24,22,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Young Adult,1997,0.8999999999999999,2023-08-15,2023-09-01,15.299999999999999
608,15,Deanna Watson,2024-05-04,3,Sara Little,2023-03-28,45160.89,26,Twilight,Stephenie Meyer,Young Adult,2005,1.1999999999999997,2023-08-01,2023-08-15,16.799999999999997
609,14,Sean Friedman,2024-05-01,5,Jeremy Porter,2023-10-30,52657.42,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2024-01-10,2024-01-26,14.399999999999999
610,29,Sara Mccoy,2024-05-14,5,Jeremy Porter,2023-10-30,52657.42,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2023-07-09,2023-07-24,13.499999999999998
611,30,Robert Harris,2024-05-21,5,Jeremy Porter,2023-10-30,52657.42,15,It,Stephen King,Horror,1986,0.8999999999999999,2024-03-04,2024-03-09,4.5
612,2,John Hernandez,2024-05-03,5,Jeremy Porter,2023-10-30,52657.42,69,Good Omens,Neil Gaiman and Terry Pratchett,Fantasy,1990,0.8999999999999999,2023-10-25,2023-11-01,6.299999999999999
613,5,Rachel Potter,2024-05-13,4,Elizabeth Turner,2022-04-02,53045.0,19,World War Z,Max Brooks,Horror,2006,1.0999999999999999,2024-04-10,2024-04-27,18.7
614,12,Brandon Fisher,2024-04-25,2,Brittany Reynolds,2023-06-08,48692.28,27,Eleanor & Park,Rainbow Rowell,Young Adult,2013,0.8999999999999999,2023-04-17,2023-05-15,25.199999999999996
615,25,Michael Oliver,2024-05-01,6,James Newman,2023-05-27,39638.24,46,The Silk Roads: A New History of the World,Peter Frankopan,History,2015,1.1999999999999997,2023-02-24,2023-03-05,10.799999999999997
616,20,Jennifer Garcia,2024-05-04,6,James Newman,2023-05-27,39638.24,37,Ready Player One,Ernest Cline,Sci-Fi,2011,0.9999999999999999,2023-11-19,2023-11-30,10.999999999999998
617,18,Deborah Smith,2024-04-29,2,Brittany Reynolds,2023-06-08,48692.28,15,It,Stephen King,Horror,1986,0.8999999999999999,2024-01-30,2024-02-08,8.1
618,13,Isabella Jordan,2024-05-14,2,Brittany Reynolds,2023-06-08,48692.28,61,The Hobbit,J.R.R. Tolkien,Fantasy,1937,0.9999999999999999,2023-01-02,2023-01-12,9.999999999999998
619,15,Deanna Watson,2024-05-04,2,Brittany Reynolds,2023-06-08,48692.28,44,The Wright Brothers,David McCullough,History,2015,2.0999999999999996,2023-08-20,2023-09-16,56.69999999999999
620,12,Brandon Fisher,2024-04-25,2,Brittany Reynolds,2023-06-08,48692.28,22,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Young Adult,1997,0.8999999999999999,2024-03-31,2024-04-19,17.099999999999998
621,9,Miss Amanda Garcia,2024-04-28,1,Sharon Rose,2023-06-11,58433.94,36,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Sci-Fi,1979,1.1999999999999997,2024-01-16,2024-02-13,33.599999999999994
622,28,Eric Miles,2024-05-01,3,Sara Little,2023-03-28,45160.89,80,The Tale of Peter Rabbit,Beatrix Potter,Children's Book,1902,0.8999999999999999,2023-04-26,2023-05-11,13.499999999999998
623,11,Jeffrey Bryant,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,4,Me Before You,Jojo Moyes,Romance,2012,1.0999999999999999,2024-02-23,2024-03-10,17.599999999999998
624,26,William Daniel,2024-05-05,2,Brittany Reynolds,2023-06-08,48692.28,19,World War Z,Max Brooks,Horror,2006,1.0999999999999999,2023-09-26,2023-10-07,12.099999999999998
625,24,Shane Logan,2024-05-06,3,Sara Little,2023-03-28,45160.89,48,The Immortal Life of Henrietta Lacks,Rebecca Skloot,History,2010,1.0999999999999999,2024-03-04,2024-03-29,27.499999999999996
626,11,Jeffrey Bryant,2024-05-04,2,Brittany Reynolds,2023-06-08,48692.28,46,The Silk Roads: A New History of the World,Peter Frankopan,History,2015,1.1999999999999997,2024-02-27,2024-03-11,15.599999999999996
627,17,Rodney Patton,2024-05-12,6,James Newman,2023-05-27,39638.24,24,Divergent,Veronica Roth,Young Adult,2011,0.9999999999999999,2023-12-20,2024-01-19,29.999999999999996
628,16,Christopher Sanford,2024-04-29,5,Jeremy Porter,2023-10-30,52657.42,42,The Diary of a Young Girl,Anne Frank,History,1947,1.0999999999999999,2023-09-07,2023-10-05,30.799999999999997
629,18,Deborah Smith,2024-04-29,2,Brittany Reynolds,2023-06-08,48692.28,25,The Perks of Being a Wallflower,Stephen Chbosky,Young Adult,1999,1.0999999999999999,2023-05-27,2023-06-19,25.299999999999997
630,10,Charles Nelson,2024-05-08,6,James Newman,2023-05-27,39638.24,36,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Sci-Fi,1979,1.1999999999999997,2023-07-05,2023-07-24,22.799999999999994
631,17,Rodney Patton,2024-05-12,1,Sharon Rose,2023-06-11,58433.94,15,It,Stephen King,Horror,1986,0.8999999999999999,2023-10-25,2023-11-02,7.199999999999999
632,13,Isabella Jordan,2024-05-14,5,Jeremy Porter,2023-10-30,52657.42,33,Ender's Game,Orson Scott Card,Sci-Fi,1985,0.8999999999999999,2023-11-16,2023-11-18,1.7999999999999998
633,21,Martin Miles,2024-04-27,1,Sharon Rose,2023-06-11,58433.94,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2023-09-05,2023-09-29,26.4
634,3,Robert Kennedy,2024-05-10,6,James Newman,2023-05-27,39638.24,18,House of Leaves,Mark Z. Danielewski,Horror,2000,1.0999999999999999,2024-01-03,2024-01-26,25.299999999999997
635,16,Christopher Sanford,2024-04-29,2,Brittany Reynolds,2023-06-08,48692.28,18,House of Leaves,Mark Z. Danielewski,Horror,2000,1.0999999999999999,2023-10-24,2023-11-06,14.299999999999999
636,16,Christopher Sanford,2024-04-29,6,James Newman,2023-05-27,39638.24,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2024-05-21,2024-05-26,6.499999999999999
637,2,John Hernandez,2024-05-03,3,Sara Little,2023-03-28,45160.89,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2024-01-20,2024-01-22,1.7999999999999998
